2019-05-30 00:07:13,RT @MrBourassaED: I did something super cool with a class I was working with! Interactive body systems with @scratch and @makeymakey. Inspi…
2019-05-30 00:06:49,RT @southjoseph: Nice article on comp thinking across disciplines! @ISTE has comp thinking competencies that can help: https://t.co/wB5tYem…
2019-05-30 00:06:22,"6 Awesome uses for Revision History in G Suite https://t.co/S3NA0w7tPk
#edtech https://t.co/kC7fPD8GxP"
2019-05-30 00:06:11,"RT @EdwinClassroom: Educational equity begins with a level playing field—that's why every Edwin classroom is a #OneToOneClassroom, with one…"
2019-05-30 00:05:54,RT @SamanthaShaffn2: Just went live a few minutes ago! My latest article is looking nice 🍎👌Here are “3 Reasons to Add this Google Classroom…
2019-05-30 00:05:25,RT @LearnIT2Teach: May 30th LearnIT2teach Tutela webinar for TESL Ontario members 'Learning Technology Innovation in the Settlement Languag…
2019-05-30 00:05:14,It’s all about #strategy! https://t.co/2CNWG3G9C3 #GMAT #Reading Comprehension: Work Order #accepted #edtech #OnlineEd
2019-05-30 00:04:53,"For Students to Succeed, Social Capital Matter Just as Much as Skills—Here’s Why https://t.co/a2mMLzz5WV #edtech via @EdSurge"
2019-05-30 00:04:49,RT @mtholfsen: NEW! Make sure your read-only reference materials stay exactly how you want them 🔒 with this new feature for @MicrosoftTeams…
2019-05-30 00:04:28,We are always looking for ways to improve our community's experience! Check out the updates from our friends at Flipgrid that were driven + inspired by YOU! https://t.co/AT1Yv7wpEH #MicrosoftEdu #edtech
2019-05-30 00:03:41,"Big take-away: ""Anyone and everyone can be a digital leader: It is important to understand that everyone has the capacity to lead from where they are."" 
#LeadLAP #EdTech #BeTheChange https://t.co/zeYfJzGjWv"
2019-05-30 00:02:12,The Ed-Tech Leadership &amp; Innovation Summit - An Education Week Online Summit https://t.co/pOOS80ebje by @educationweek #edtech
2019-05-30 00:01:12,RT @Rdene915: https://t.co/fx5GZJz62a: Some teacher training programs are actively reaching out to communities of color to recruit and incl…
2019-05-30 00:01:05,RT @MrBourassaED: I did something super cool with a class I was working with! Interactive body systems with @scratch and @makeymakey. Inspi…
2019-05-30 00:01:02,A New Interesting Reading Tool to Try out - auto summarize online text via Educators' tech  https://t.co/HBxxx41b1L #ocsb #edtech #edtools #reading
2019-05-30 00:00:29,"Free webinar.
See how selling products along with courses just got easier with the LMScheckout improved tax management system. Register today.
https://t.co/Zm8SnTxE51
Try LMScheckout for free: https://t.co/WcaA1rr3wz
#LMS #elearning #edtech #Higher Education https://t.co/uTEpaGvXNL"
2019-05-30 00:00:26,"Young students naturally have a desire to play and experiment. Encourage their curiosity with #Science4Us hands-on projects! Learn more about #handson science projects and experiments for K-2. #edtech #STEMed #ElemSchool #EarlyEd
https://t.co/gyoG8CNTui https://t.co/vzjZZT7pm2"
2019-05-30 00:00:23,"Key Stage 2 Animation Pupil Activity pack with 7 challenges in PowerPoint/Keynote/Google Slides. Plus individual element &amp; pixel animation in free online editors. Includes 12 video tutorials, teacher notes, ideas, assessment grid &amp; more. https://t.co/KS7RxsY0xG #edtech https://t.co/OaZ1Wx18BJ"
2019-05-30 00:00:00,"We're proud to announce that we've launched our first online course!
""Essential School Website Training"" is designed for users of Schudio #SchoolWebsite Software. Get expert training whilst learning at your own pace.

Find out more: https://t.co/xqvWmVKVNU

#SchudioTV #Edtech https://t.co/sqVRhuK1za"
2019-05-29 23:59:28,RT @ValleyStreamWLB: Our awesome students working hard on their #ChromeBook today researching non-fiction topics with #PebbleGo by @Capston…
2019-05-29 23:59:00,RT @TryTeckedin: #technews posted on ad-free #technology platform https://t.co/OK4W6Ai0kT covering #AI #edtech #CIO #CISO #dataprivacy #cyb…
2019-05-29 23:58:43,"RT @ShakeUpLearning: 📚50 Awesome Books for Teachers 
https://t.co/rJyvYpi4QP
#edtech #gsuiteedu #teaching #tlap #shakeuplearning #edchat #k…"
2019-05-29 23:57:11,RT @Tyler_Teacher: We are just about a WEEK away from the #FWISD #EdTech #Cafe.  The @FWISDTech team is currently working hard preparing a…
2019-05-29 23:57:03,"""Hello"" from the @GeorgeDavShl Makerspace! Students are using @microbit_edu to enhance their work with grid coordinates! Thanks @MrLukacs for your collaboration on this project! #sd76 #mhpsd #medhat #Makerspace #microbit #coding #edtech #technology #careers #math #STEM https://t.co/6eXuaXA1xA"
2019-05-29 23:56:55,"RT @CommonSenseEd: Looking to get your students excited about #STEM? Here are 10 films that showcase its essential skills for school, home,…"
2019-05-29 23:54:59,8 Things Every School Must Do to Prepare for the 4th Industrial Revolution https://t.co/X76xVdcpwM #edtech
2019-05-29 23:54:49,"Despite Poor Performance, Virtual School Enrollment Continues to Grow - EdSurge News https://t.co/caVAjacN56 #edtech"
2019-05-29 23:54:02,Google Classroom Cleanup Tips for the End of the Year #edtech  https://t.co/1HWEzRjiTS via @ShakeUpLearning https://t.co/cuOapVsKoy
2019-05-29 23:54:00,"#ISTE19 conference updates, highlights and ways to participate: https://t.co/PfBFUZu8xJ #ISTE #ISTE2018 #ISTE18 #ISTE2019 #conferences #edtech #edtechchat https://t.co/c2MCdNogP2"
2019-05-29 23:53:40,"RT @mtholfsen: NEW! You can now ""Set Picture to Background"" for #OneNote on iPad and iPhone 🖼 Make it easy to ink or Draw on Pictures ✏ #ed…"
2019-05-29 23:53:31,"RT @AfricaBiz2020: African tech startups to get a share of @bamboocp's €100m Bloc Fund. The Bloc Fund will invest in the #fintech, #cleante…"
2019-05-29 23:53:11,"RT @AfricaBiz2020: African tech startups to get a share of @bamboocp's €100m Bloc Fund. The Bloc Fund will invest in the #fintech, #cleante…"
2019-05-29 23:53:06,"RT @CSUF_EdTech: Educators @duarteusd interested in a graduate degree in #EdTech? Our online program is relevant, engaging, and career chan…"
2019-05-29 23:52:44,RT @MargaretGSimon: A small shout out to my blogging work with students (@Kidblog ) from Matt Renwick @ReadByExample in this #edtech articl…
2019-05-29 23:51:42,"RT @HigherEdSurge: The software tools released at the event are called the OpenSimon Toolkit, and they can help colleges create digital cou…"
2019-05-29 23:51:37,"Thank you Sean from @moontricksmusic for doing a google meet with our @shambhala_mf documentary group from @mssacademypm 
#bced #edtech #diveintoinquiry 

Time is a gift and you shared some with our students inquiring today.

Thank you https://t.co/8KXcvpf1wp"
2019-05-29 23:51:06,"RT @Rdene915: Learning as I go: https://t.co/l6nPKPfiBN Thoughts on All Things Education, Tech &amp; PD: our experiences w/ #blendedlearning #k…"
2019-05-29 23:50:44,RT @creativeedtech: End of year idea: Try using GSlides to have your Ss make memes. It could be for next year's classes or a funny quip abo…
2019-05-29 23:50:04,"Seeking an expert in #PowerBI who had used this tool for School data, things like NAPLAN, PAT-data, attendance etcetera. Will it update as the files do and so forth? Keen to learn more #MIEExpert #Microsoft365 #EdChat #edtech https://t.co/0e5R0rOVEO"
2019-05-29 23:49:16,#coding and #robotics Using @birdbraintech Hummingbird #edtech #edchat https://t.co/C5hamoo5iM
2019-05-29 23:48:01,22 classroom systems that make my teaching easier https://t.co/HRKhDrlhRh #education #edtech #edutech #teacher #teachers #students #classroom #school #principals #podcastlove #Podcast #podcasts #podcasting #podcaster #podcasters https://t.co/VYIJ3vPycj
2019-05-29 23:46:49,"RT @OCLC: Check out the 2019 #EdTech influencers list, featuring some of the web’s best voices on #HiEd technology. https://t.co/JUb3fZry4C…"
2019-05-29 23:46:48,RT @Rdene915: Learn about @LearnrollCenter from the team behind it! Listen in to https://t.co/3zKVVylOVc @gosynth for an introduction #educ…
2019-05-29 23:46:42,#Gamification is a Key to Motivating Students https://t.co/RG1b50rhsz #breakingthecycleoflowtestscores #edtech #gamebasedlearning
2019-05-29 23:46:42,Teaching with Technology: Instruction in the Connected Classroom https://t.co/6zbb80rvma #edapps #edtech #elearning #mlearning
2019-05-29 23:46:41,#Gamification Can Reinvigorate Teaching and Learning: An Introduction https://t.co/fKjDrbWHjQ #edtech #gamebasedlearning
2019-05-29 23:46:24,"RT @EduroLearning: How did you prepare for your #instructionalcoaching role? How do you continually learn/grow?

Watch the full episode w/…"
2019-05-29 23:45:47,"Check out the 2019 #EdTech influencers list, featuring some of the web’s best voices on #HiEd technology. https://t.co/JUb3fZry4C via @EdTech_HigherEd"
2019-05-29 23:45:21,"Ironic that I’m sending this from my phone while I’m sleepy? “Many teens sleep with their phones, survey finds — just like their parents.” #parenting #edtech  https://t.co/Gj27jCX0K4"
2019-05-29 23:45:13,"Learning as I go: https://t.co/l6nPKPfiBN Thoughts on All Things Education, Tech &amp; PD: our experiences w/ #blendedlearning #k12 #ARVRinedu #AI #digcit #SEL #educhat #edtech #education #STEAM #middleschool #Quotes4EDU #future4EDU #pushboundEDU #edleaders #4OCFPLN #thriveinEDU https://t.co/iAnDROwrOz"
2019-05-29 23:45:06,"So you have a Team Drive, but you don't want everyone to be able to edit one item... How? This presentation will help you!
https://t.co/WdgY7qCxK9
#teamdrive #googleedu #gsuiteedu #gsuite #googlepd #edtech #etcoaches #techcoach #gafe #isedcoach https://t.co/C4DUzoECRj"
2019-05-29 23:44:43,RT @voxonphotonics: See you at @EduTECH_AU next week (STAND 241) - More about Engaging Students &amp; using the VX1 in Education here -&gt; https:…
2019-05-29 23:44:24,"RT @DaveDelGobbo: Talking about coding inputs and variables on the #microbit when a student asks out of the blue, ‘Can I make Duck Hunt?’.…"
2019-05-29 23:44:20,RT @creativeedtech: End of year idea: Try using GSlides to have your Ss make memes. It could be for next year's classes or a funny quip abo…
2019-05-29 23:44:14,RT @kellycbooz: Cool new #edtech tool: SML Communities! See which group you want to join (or create one for your school's summer PD worksho…
2019-05-29 23:42:44,Cool new #edtech tool: SML Communities! See which group you want to join (or create one for your school's summer PD workshops) https://t.co/W9biB0dkYX @sharemylesson @aftunion!
2019-05-29 23:42:34,RT @creativeedtech: End of year idea: Try using GSlides to have your Ss make memes. It could be for next year's classes or a funny quip abo…
2019-05-29 23:42:27,"RT @Ronald_vanLoon: This app is training doctors while using #AugmentedReality
via @futurism |

#AR #VR #Healthcare #InternetofThings #IoT…"
2019-05-29 23:42:25,RT @hsingmaster: Game based assessments are fun and informative. New @educationweek blog: https://t.co/qnK2hMBxUm #globaledchat #globaled19…
2019-05-29 23:42:01,"RT @FrankBonsal: #edtech, #tech, or #fintech mavens out there. 👂 You will want to check out @AllovueBalance positions. Great team, culture,…"
2019-05-29 23:41:23,RT @Alex_Corbitt: 128 Bloom’s Taxonomy Verbs for Digital Learning 🤔💡💻🕹📲 (by @TeachThought) #edchat #education #edtech #elearning #k12 https…
2019-05-29 23:40:04,".@aganimian, Assistant Professor of Applied Psychology and Economics at New York University, joins EdNext Editor-in-chief @ProfMartyWest to discuss his co-authored article, “In Delhi Experiment, Software Sparks Success.” https://t.co/UCcPFQj7ud #ENpodcast  #EdTech #EdChat"
2019-05-29 23:39:12,Be a Pea in our Pod! We are currently hiring for passionate sales professionals eager to make a difference in the education world. Find out how you can join our pod: https://t.co/kJChJiaSNS #recruitment #hiring #makeadifference #sales #edtech
2019-05-29 23:38:55,"RT @misskyritsis: Unleash Creativity &amp; Curiosity in your Classrooms

💡Custom PD day
⏲️ After school PD
📍Yearly partnership
📽️ Online webina…"
2019-05-29 23:38:46,Do you COUNT DOWN the last days of school? Here's why I do NOT: https://t.co/2l8fLcjZYl #edchat #edtech #edtechteam #teacher https://t.co/mLIBeqRj1K
2019-05-29 23:38:45,"RT @FrankBonsal: #edtech, #tech, or #fintech mavens out there. 👂 You will want to check out @AllovueBalance positions. Great team, culture,…"
2019-05-29 23:37:36,"RT @FrankBonsal: #edtech, #tech, or #fintech mavens out there. 👂 You will want to check out @AllovueBalance positions. Great team, culture,…"
2019-05-29 23:37:17,"RT @FrankBonsal: #edtech, #tech, or #fintech mavens out there. 👂 You will want to check out @AllovueBalance positions. Great team, culture,…"
2019-05-29 23:37:00,"Unleash Creativity &amp; Curiosity in your Classrooms

💡Custom PD day
⏲️ After school PD
📍Yearly partnership
📽️ Online webinars

https://t.co/bkAipe15wW
#edchat #edtech"
2019-05-29 23:36:42,"#edtech, #tech, or #fintech mavens out there. 👂 You will want to check out @AllovueBalance positions. Great team, culture, upside, mission here 👇 - and, yes, I am biased.✊ https://t.co/IAlIVBztVu"
2019-05-29 23:36:05,"🆓 FREE Google Mini-Course: 
How to Create Magnetic Poetry Templates with #GoogleSlides and #GoogleDrawings
https://t.co/MBiEQxkadb
#edtech #googleedu #gttribe #shakeuplearning #engchat"
2019-05-29 23:35:58,"@kerszi @EmpaticoOrg Thank you Kathy! Was going to ask if we could meet up with summer to talk #edtech in person. I have some ideas but need an expert! Will be out of town during #ISTE in Philadelphia which is so close but would be happy to journey up to NJ😎, my home state!"
2019-05-29 23:35:54,"RT @ShakeUpLearning: 🎧  How to Podcast with Your Students - SULS014 

Learn from the Podfather himself, @mrnesi: tools to use, do's and don…"
2019-05-29 23:35:12,RT @creativeedtech: End of year idea: Try using GSlides to have your Ss make memes. It could be for next year's classes or a funny quip abo…
2019-05-29 23:34:45,"RT @bulbapp: Sharpen your skills this summer with 5 things to read, listen to and watch ➡️ https://t.co/ykeq6X10NJ
#educators
#edtech
#prof…"
2019-05-29 23:34:35,"RT @BeerEDUPod: Episode 026: Storytelling with @TechTomBUSD, available on Apple or wherever you listen to podcasts!  @BDicksonNV @AndersonE…"
2019-05-29 23:34:02,RT @southjoseph: Nice article on comp thinking across disciplines! @ISTE has comp thinking competencies that can help: https://t.co/wB5tYem…
2019-05-29 23:34:02,RT @BrightBytes: Hello fellow @PAIU attendees! We're excited to connect with everyone and find out how #EdTech is improving and promoting s…
2019-05-29 23:33:32,"RT @twosigmas_: A common question asked by students of today, “What should I learn today so that I’ll have a job in the future?”

7 Skills…"
2019-05-29 23:33:20,I’m looking forward to being part of this.  #ai #edtech #education #stem #microsoftedu #mvpbuzz #teachai https://t.co/sMMntiuIPR
2019-05-29 23:33:15,RT @SolutionTree: Provide job-embedded PD by giving teachers access to the largest library of PLC videos and books in the world. Get your f…
2019-05-29 23:32:01,Hot off the presses: An https://t.co/vTxPyj2z1J team put together a 3dprinted scan for those who’ve always wanted to be action figures. Products coming soon. Get excited! #edtech #education #edcorps #FHLeads https://t.co/8arvNrbdsC
2019-05-29 23:31:59,Looking for some help. Anyone in #edtech willing to help grow or possibly invest in an existing product. The niche is curation &amp; feedback. Secondary/Higher Ed.
2019-05-29 23:31:25,"RT @MBSCostaRica: Our 4th graders rocked their ""Digital Orchestra"" projects in Mr. Ippolito's Makerspace class! This project involved circu…"
2019-05-29 23:31:18,RT @MrBourassaED: I did something super cool with a class I was working with! Interactive body systems with @scratch and @makeymakey. Inspi…
2019-05-29 23:30:21,"What are some of the downsides for #colleges in striking bulk deals with #textbook #publishers?

https://t.co/z032NNyH8q

#ActiveTextbook #eLearning #edtech #edtechchat #echat #edchat #Learning #eReader https://t.co/W5inuNkr1N"
2019-05-29 23:30:12,"Thoughts on education, book readings, and other #edtech tidbits! https://t.co/fe6xii8xC7"
2019-05-29 23:30:12,"#TEACHers, get new ideas and inspiration for engaging your students from these articles written by a few of our favorite trailblazing teachers. https://t.co/s9B6Wn8L3J #edchat #edtech #PBL #PBLchat https://t.co/AEKoOJZCeE"
2019-05-29 23:30:11,A Human-Centered Approach to Empowering Faculty for Excellence in Online Course Design | EDUCAUSE #online #highered #edtech  https://t.co/YUXqRuvimp
2019-05-29 23:30:08,"On May 29, 1951, a patent for improved sulfonamide drugs was issued, the first chemical substances systematically used to cure and prevent bacterial infections in humans. Learn more on how cells are infected and eventually destroyed w/ #ELGizmos! #edtech  https://t.co/U87gA5cXZo https://t.co/EU9AGOJaC3"
2019-05-29 23:30:05,Great article on the importance of fostering faculty/instructional designer relationships:) Human-Centered Approach to Empowering Faculty for Excellence in Online Course Design https://t.co/hPpoB7jV7i #edtech #OnlineLearning @QMProgram
2019-05-29 23:29:38,RT @muirtheimhne: Delighted to join Minister ⁦@HHumphreysFG⁩ at the launch of the new online ⁦@DublinCityUni⁩ ‘MSc in Blockchain’ in conjun…
2019-05-29 23:29:29,"End of year idea: Try using GSlides to have your Ss make memes. It could be for next year's classes or a funny quip about this year. Try using this template as opposed to meme generators https://t.co/OaMAmZzTmn Be sure to CHANGE THE LAYOUT
#edtech #gsuiteedu #createwithchrome https://t.co/IvX719IpPX"
2019-05-29 23:29:21,"RT @WeVideo: Students use video to share their stories: in California and Texas, @WeVideo adds another dimension to 1-to-1 #Chromebook impl…"
2019-05-29 23:28:00,Hello fellow @PAIU attendees! We're excited to connect with everyone and find out how #EdTech is improving and promoting student learning environments. #ServeSupportShare
2019-05-29 23:26:39,Thanks @mrhooker for everything- I’m looking forward to seeing ur #edleadership spread around #txed &amp; beyond! You’ll truly be missed here in #EanesISD #EanesNeighborhood yet I am sure this is the start of greater things in our profession #edtech #WednesdayWisdom https://t.co/M4lvgPUOtw
2019-05-29 23:25:59,RT @hsingmaster: Game based assessments are fun and informative. New @educationweek blog: https://t.co/qnK2hMBxUm #globaledchat #globaled19…
2019-05-29 23:25:19,"One of the surprising results of #EdTech and #Automation is that #softskills are more needed and in demand than ever.  @LPASearch is adept at pinpointing candidates with both skills and qualities. #futureofwork is now! @EdWeek
 https://t.co/cTQrCSt30X"
2019-05-29 23:25:03,"Better understand @Streamlyne_inc’s eRA solution: https://t.co/fSdcnRN1ff. @TambelliniGroup vendor profile provides product overview, technology platform, differentiators, implementation, pricing and more. #highered #edtech #researchadmin https://t.co/sHnIjbGsCF"
2019-05-29 23:25:00,RT @360KID: Ellen Pao (@ekp) and Tristan Harris (@tristanharris) asking what do #tech companies need to do to put humans and humanity first…
2019-05-29 23:24:37,"RT @COETAIL: Throwback to @NicholasKGarvin's #COETAIL Course 5 final project! 

https://t.co/n9ry2UGRa9

#EduroLearning #edchat #edtech #au…"
2019-05-29 23:24:15,RT @PhETsims: Have you seen our #HTML5 version of Energy Forms and Changes yet? Such a powerful way to introduce students to these concepts…
2019-05-29 23:24:06,RT @douglevin: 10 Best Linux Distro for kids with lightweight to learn Linux https://t.co/3luaG6RC94 #edtech
2019-05-29 23:24:00,This report published by @centerdigitaled dives into the benefits of #edtech in the classroom and shares three overarching principles for effective online pedagogy. Learn more at https://t.co/jgMnKMjSr5
2019-05-29 23:23:59,RT @hsingmaster: Game based assessments are fun and informative. New @educationweek blog: https://t.co/qnK2hMBxUm #globaledchat #globaled19…
2019-05-29 23:23:21,leveraging digital #edtech to build community for distance learners is important- having a “space” for students with ways to make social and collaborative connections is a BIG need
2019-05-29 23:22:54,So refreshing to see innovation occuring for a critical segment of our educational system: substitute teachers 💪🏾Major kudos to I-Subz for innovating in this meaningful space #EdTech #WomensStartupChallenge
2019-05-29 23:21:28,"RT @CommonSenseEd: Looking to get your students excited about #STEM? Here are 10 films that showcase its essential skills for school, home,…"
2019-05-29 23:21:06,RT @AquilaEducation: Mainstream learning is constantly changing. Using #AI to teach code with game bender is an excellent way to learn in a…
2019-05-29 23:20:33,"RT @ShakeUpLearning: 🎧  How to Podcast with Your Students - SULS014 

Learn from the Podfather himself, @mrnesi: tools to use, do's and don…"
2019-05-29 23:20:01,RT @elemenous: Computational Thinking Is Critical Thinking. And It Works in Any Subject. https://t.co/pbFvRUSzRF #edtech via @EdSurge
2019-05-29 23:18:49,RT @IBMIBV: #Blockchain could revolutionize #education &amp; #edtech by allowing students to customize their coursework and enabling educators…
2019-05-29 23:18:47,Game based assessments are fun and informative. New @educationweek blog: https://t.co/qnK2hMBxUm #globaledchat #globaled19 #globaled #edtech #edchat
2019-05-29 23:18:46,"RT @BeerEDUPod: Episode 026: Storytelling with @TechTomBUSD, available on Apple or wherever you listen to podcasts!  @BDicksonNV @AndersonE…"
2019-05-29 23:17:31,"RT @ShakeUpLearning: 🎧  How to Podcast with Your Students - SULS014 

Learn from the Podfather himself, @mrnesi: tools to use, do's and don…"
2019-05-29 23:17:03,Wonderful idea!  #FFBWednesday #edtech https://t.co/V36xCHJcqy
2019-05-29 23:16:34,Just went live a few minutes ago! My latest article is looking nice 🍎👌Here are “3 Reasons to Add this Google Classroom app to Your Toolbox” 💚 #edulastic #edtech #snapwiz #blog #liveontwitter #article #blendedlearning #GoogleClassroom #app #ISTE19 #NCTE 💻⭐️💡 https://t.co/RMRXls3tIS
2019-05-29 23:16:30,RT @Bart314: Our friends @nsvf just released a new insight brief about what they’ve learned from their last 3 years of ed tech investing: h…
2019-05-29 23:16:23,RT @LiangVergara: Our friends @nsvf just released a new insight brief about what they’ve learned from their last 3 years of ed tech investi…
2019-05-29 23:16:18,"RT @emilyabarton: @nsvf just shared their latest insight brief, What We're Learning from Our Investments in Ed Tech. Check out their lesson…"
2019-05-29 23:16:11,"RT @FoundationBOL: The #DigitalDivide is real! 🌉 Help us find solutions to bridge the gap. 

We’d 🧡 to hear from you TOMORROW during this m…"
2019-05-29 23:15:59,"RT @Getting_Smart: .@nsvf just shared their latest insight brief, What We're Learning from Our Investments in Ed Tech. Check out their less…"
2019-05-29 23:15:25,#Learning technology allows us to take one person’s knowledge and distribute to those who need it. #edtech #elearning #LMS
2019-05-29 23:15:17,"Are you looking to share your great ideas? 
Check out the CapCUE TechFest on September 14th in the Sac area. They are looking for presenters (I'm putting mine in this weekend). It will be 80's themed &amp; should be tons of fun 
#WeAreCUE #edtech #cuechat #capcuepln #rusdproud https://t.co/uRIa4vCLKQ"
2019-05-29 23:15:17,"Q1) I am starting my career in teaching, What was one fear you had when you first started teaching? #edtech #edtechchat #edchat"
2019-05-29 23:14:51,"I do this one-on-one session for a global audience 4x per year. 

If you want to join us, click the link below...

JOIN: https://t.co/O3xj8Jp0yL #startup #founder #entrepreneur #edtech #teachtheworld"
2019-05-29 23:14:44,"RT @HigherEdSurge: The software tools released at the event are called the OpenSimon Toolkit, and they can help colleges create digital cou…"
2019-05-29 23:14:39,RT @ODEM_IO: New blog post: 4 Ways #Blockchain-Based Records Help #Students. Read more about #BlockchainCertificates on our blog and find o…
2019-05-29 23:14:20,"RT @ericcurts: 8 Ambient Sound Websites to Help Students Focus https://t.co/m24geH4yE9
#edtech https://t.co/2PcpITwLyQ"
2019-05-29 23:13:57,RT @mtholfsen: NEW! Make sure your read-only reference materials stay exactly how you want them 🔒 with this new feature for @MicrosoftTeams…
2019-05-29 23:13:02,RT @iste: Food computer is catalyst for growth at school innovation lab. https://t.co/AzAelhLXVs #Edtech #Educators https://t.co/Rpv8vQngm4
2019-05-29 23:13:00,"RT @HigherEdSurge: ""We’ve developed and tweaked a seminar-style onboarding course to help all new employees, regardless of their background…"
2019-05-29 23:11:56,"New teaching job! #china #interlingua #school #edtech #education #teachers #TEFL #ESL 
#schools #educhat #edutech #edchat #moedchat 
#teachingjobs https://t.co/2Xtr4l5UrH https://t.co/U2a6GJTbGC"
2019-05-29 23:10:24,"RT @LevackTeachTech: Today a teacher introduced me to Chrome Music Lab
🎼🎹🥁

Can't wait to try it out with #EarlyYears 
https://t.co/gi7FD34…"
2019-05-29 23:10:00,"Looking to get your students excited about #STEM? Here are 10 films that showcase its essential skills for school, home, and the workplace. Please share this list with parents! 
https://t.co/TeTysKZvRX #edtech #movies https://t.co/JlAst3wYlo"
2019-05-29 23:09:33,From helicopter parents to surveillance parents...  #EdTech https://t.co/8bdRVOssgO
2019-05-29 23:09:22,RT @activelylearn: How do you use Actively Learn? Let us know! We'll promote the top ideas on social media and in our weekly content blasts…
2019-05-29 23:09:10,#elearning heard this @caranorth11? #instructionaldesign #edtech #arvrinedu https://t.co/HfnsnL2ek1
2019-05-29 23:09:02,RT @elliot__liber: This Moment #Education #teaching #edtech  https://t.co/5sMmTLuKPe
2019-05-29 23:08:22,"The responsiveness 🤳to educators, students, and parents by @MicrosoftEDU on full display in recent @MicrosoftTeams updates 🙌   Stay organized, make learning accessible, and simply tee up the learning 4 ALL!  💥 https://t.co/e3XEjg3LoA #EdTech #leadership #empowered YES!! https://t.co/q4L0xnMvJw"
2019-05-29 23:08:09,"RT @edvanta_: “Innovation is change that unlocks new value.”
@jamienotter #edtech #Innovation"
2019-05-29 23:07:39,"Coming in 19-20, @DuvalSchools students receiving reading interventions will be tracked to ensure they pick up where they left off and get exactly what they need, even if they switch schools. Real time tracking through @FocusSchool Forms. This is just the beginning!! #edtech https://t.co/7WZx5sOLLU"
2019-05-29 23:06:47,"RT @tonywan: On this week’s @EdSurge On Air podcast: A college student wanted to download his personal data, from the school’s #LMS. The un…"
2019-05-29 23:06:43,It’s been a day of tech and innovation and it’s not over yet. #Picamdemy pre-call. 😍😀 I can’t wait to become Raspberry Pi certified!! #IamCPS #edtech #raspberrypi https://t.co/wh37mJPXpc
2019-05-29 23:06:33,"RT @HigherEdSurge: The software tools released at the event are called the OpenSimon Toolkit, and they can help colleges create digital cou…"
2019-05-29 23:06:22,RT @TheANME: Check out our latest blog post written by #ANME member John McCaul for @EdExec - #GDPR: Is your school compliant? Fewer than h…
2019-05-29 23:06:16,RT @shervettemiller: Hey #edtech folks: what tech tool can quickly pull an audience during a presentation? Is PollEverywhere the only one?
2019-05-29 23:06:07,"RT @VirBELA1: In many large webinars, participants are often no more than a name on a list. In VirBELA, you can host massive events where p…"
2019-05-29 23:05:41,RT @ShakeUpLearning: I am #superexcited to be speaking at #hivesummit this year! #edtech #edchat https://t.co/LKJZ9LwO2I
2019-05-29 23:05:32,RT @Tyler_Teacher: We are just about a WEEK away from the #FWISD #EdTech #Cafe.  The @FWISDTech team is currently working hard preparing a…
2019-05-29 23:05:08,"RT @EdMarketBrief: Ignoring rural school systems’ distinct needs is a mistake, experts say. More than 8.9 million students attend rural sch…"
2019-05-29 23:05:00,"The software tools released at the event are called the OpenSimon Toolkit, and they can help colleges create digital courseware and measure how well their course materials work. https://t.co/Fbe01ZEOVM #edtech #highered"
2019-05-29 23:05:00,I am so incredibly lucky to pursue my passion every day as a Digital Convergence Favilitator for ⁦@MDCPS⁩. What is your passion? #edtech #professionaldevelopment #teachingandlearning https://t.co/qHBfRKP9rf
2019-05-29 23:03:33,"RT @ShakeUpLearning: Really excited about this new product @playgamebender!

https://t.co/SstfiAcA7J

#edtech #coding https://t.co/z65hU6fb…"
2019-05-29 23:03:00,The Tech Apps that Teachers Need (via @Lynch39083) #edapps #K12 #edtech https://t.co/e3OThW55IW https://t.co/ertg2xMX6r
2019-05-29 23:02:16,RT @ShakeUpLearning: I am #superexcited to be speaking at #hivesummit this year! #edtech #edchat https://t.co/LKJZ9LwO2I
2019-05-29 23:01:18,RT @EWmdavis: #Teachers chime in about how they're using #gaming in education and why it works. #edtech @Larryferlazzo @MrKoz31 @duolingo @…
2019-05-29 23:01:14,Scratch Control Pupil Activity Pack - Pupils can work through a series of video tutorials and tasks to program keyboard and touch screen inputs to move characters/sprites around on-screen. https://t.co/1EIfxfUrZr #edtech #scratched https://t.co/P6Thb4SAXy
2019-05-29 23:00:56,The Complete Beginner's Guide to Choice Boards https://t.co/6F3YyYNjP0  #EdTech EdChat #ChoiceBoard https://t.co/k7VsoCgekv
2019-05-29 23:00:16,RT @mtholfsen: NEW! Make sure your read-only reference materials stay exactly how you want them 🔒 with this new feature for @MicrosoftTeams…
2019-05-29 23:00:14,"Leveraging Edtech for Social Good - The Tech Edvocate 
#blogpost #edtech https://t.co/wAQ8VLd2RT https://t.co/VfUu72Z2SE"
2019-05-29 23:00:08,"IAM Platform Curated Retweet:

Via: https://t.co/3mLVS05djy

Laser cut shadow puppets for History class.  Incredible work by our students! #makered #edtech BuckleyNYC glowforge https://t.co/w4mh6kswiW

#IAMPlatform
#TopInfluence
#EducationalTechnology"
2019-05-29 23:00:08,Check out our new #STEM case: Cell Respiration! A CIA agent has been poisoned ☠️ by a criminal gang and has been rescued by Navy SEALs! Students must identify which poison has been used and apply the correct antidote to save the agent. #edtech #STEMed https://t.co/3KPOUImsJi https://t.co/mRmfukQsVW
